filename,width,height,class,xmin,ymin,xmax,ymax
YI_MS_D8_71917_CA3_IBA1_20x_6.jpg,1600,1200,Microglia,1485,503,1542,566
YI_MS_D8_71917_CA3_IBA1_20x_6.jpg,1600,1200,Microglia,1283,526,1335,572
YI_MS_D8_71917_CA3_IBA1_20x_6.jpg,1600,1200,Microglia,611,1092,687,1158
YI_MS_D8_71917_CA3_IBA1_20x_6.jpg,1600,1200,Microglia,1306,908,1359,977
YI_MS_D8_71917_CA3_IBA1_20x_6.jpg,1600,1200,Microglia,369,1119,422,1169
YI_MS_D8_71917_CA3_IBA1_20x_6.jpg,1600,1200,Microglia,127,919,171,982
YI_MS_D8_71917_CA3_IBA1_20x_6.jpg,1600,1200,Microglia,148,514,203,564
YI_MS_D8_71917_CA3_IBA1_20x_6.jpg,1600,1200,Microglia,85,216,148,256
YI_MS_D8_71917_CA3_IBA1_20x_6.jpg,1600,1200,Microglia,1053,619,1130,679
YI_MS_D8_71917_CA3_IBA1_20x_6.jpg,1600,1200,Microglia,1358,732,1429,790
YI_MS_D8_71917_CA3_IBA1_20x_6.jpg,1600,1200,Microglia,1161,282,1221,334
YI_MS_D8_71917_CA3_IBA1_20x_6.jpg,1600,1200,Microglia,1459,1108,1509,1168
YI_MS_D8_71917_CA3_IBA1_20x_6.jpg,1600,1200,Microglia,743,1130,786,1200
YI_MS_D8_71917_CA3_IBA1_20x_6.jpg,1600,1200,Microglia,316,956,372,1027
YI_MS_D8_71917_CA3_IBA1_20x_6.jpg,1600,1200,Microglia,159,819,225,893
AS_MS_D8_72417_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,809,751,854,798
AS_MS_D8_72417_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,917,610,964,643
AS_MS_D8_72417_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,1138,555,1183,592
AS_MS_D8_72417_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,1248,476,1308,526
AS_MS_D8_72417_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,1527,264,1563,292
AS_MS_D8_72417_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,1398,189,1427,222
AS_MS_D8_72417_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,1322,261,1363,300
AS_MS_D8_72417_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,977,322,1025,364
AS_MS_D8_72417_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,1001,500,1046,535
AS_MS_D8_72417_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,1017,703,1053,742
AS_MS_D8_72417_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,666,672,708,708
AS_MS_D8_72417_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,319,758,367,795
AS_MS_D8_72417_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,266,845,303,889
AS_MS_D8_72417_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,517,608,559,671
AS_MS_D8_72417_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,137,287,185,340
AS_MS_D8_72417_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,79,97,121,148
AS_MS_D8_72417_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,172,1134,211,1166
AS_MS_D8_72417_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,1377,830,1419,868
AS_MS_D8_72417_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,1493,911,1545,974
AS_MS_D8_72417_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,1216,1029,1271,1084
AS_MS_D8_72417_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,1237,784,1293,839
AS_MS_D8_72417_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,1463,360,1513,401
AS_MS_D8_72417_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,1066,1147,1114,1182
AS_MS_D8_72417_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,685,398,732,455
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,1075,903,1135,943
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,1214,851,1259,895
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,1300,782,1348,822
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,1022,448,1067,519
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,1274,172,1324,213
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,1056,61,1135,132
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,727,39,780,97
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,908,166,958,206
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,811,197,859,243
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,716,187,758,239
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,469,151,513,193
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,95,24,143,68
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,530,440,583,476
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,746,382,788,427
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,513,537,562,579
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,493,650,529,690
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,324,500,363,556
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,183,813,259,887
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,114,716,151,755
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,119,643,198,692
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,437,1127,492,1169
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,67,890,98,960
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,1116,474,1213,564
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,1496,158,1527,208
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,887,1030,948,1087
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,958,971,1003,1019
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,1398,839,1469,929
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,738,503,858,605
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,500,742,616,819
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,1466,300,1571,395
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,590,921,704,1032
AI_MS_D8_72417_CA1_IBS1_20x_2.jpg,1600,1200,Microglia,388,735,464,843
YS_MS_D8_71917_DG_IBA1_20x_2.jpg,1600,1200,Microglia,288,261,316,292
YS_MS_D8_71917_DG_IBA1_20x_2.jpg,1600,1200,Microglia,183,237,214,271
YS_MS_D8_71917_DG_IBA1_20x_2.jpg,1600,1200,Microglia,663,77,698,118
YS_MS_D8_71917_DG_IBA1_20x_2.jpg,1600,1200,Microglia,708,1,731,35
YS_MS_D8_71917_DG_IBA1_20x_2.jpg,1600,1200,Microglia,772,13,804,53
YS_MS_D8_71917_DG_IBA1_20x_2.jpg,1600,1200,Microglia,866,1000,896,1029
YS_MS_D8_71917_DG_IBA1_20x_2.jpg,1600,1200,Microglia,440,1006,482,1047
YS_MS_D8_71917_DG_IBA1_20x_2.jpg,1600,1200,Microglia,42,1022,74,1060
YS_MS_D8_71917_DG_IBA1_20x_2.jpg,1600,1200,Microglia,1,961,29,1008
YS_MS_D8_71917_DG_IBA1_20x_2.jpg,1600,1200,Microglia,669,1045,709,1079
YS_MS_D8_71917_DG_IBA1_20x_2.jpg,1600,1200,Microglia,511,829,556,868
YS_MS_D8_71917_DG_IBA1_20x_2.jpg,1600,1200,Microglia,806,445,850,506
YS_MS_D8_71917_DG_IBA1_20x_2.jpg,1600,1200,Microglia,1561,929,1600,985
YS_MS_D8_71917_DG_IBA1_20x_2.jpg,1600,1200,Microglia,1000,1042,1032,1076
YS_MS_D8_71917_DG_IBA1_20x_2.jpg,1600,1200,Microglia,375,343,411,384
YS_MS_D8_71917_DG_IBA1_20x_2.jpg,1600,1200,Microglia,1458,550,1487,592
AI_MS_D8_72417_DG_IBA1_20x_2.jpg,1600,1200,Microglia,1100,613,1130,651
AI_MS_D8_72417_DG_IBA1_20x_2.jpg,1600,1200,Microglia,927,979,961,1030
AI_MS_D8_72417_DG_IBA1_20x_2.jpg,1600,1200,Microglia,1180,210,1230,260
AI_MS_D8_72417_DG_IBA1_20x_2.jpg,1600,1200,Microglia,1083,32,1119,63
AI_MS_D8_72417_DG_IBA1_20x_2.jpg,1600,1200,Microglia,635,232,680,285
AI_MS_D8_72417_DG_IBA1_20x_2.jpg,1600,1200,Microglia,814,248,845,285
AI_MS_D8_72417_DG_IBA1_20x_2.jpg,1600,1200,Microglia,243,311,283,361
AI_MS_D8_72417_DG_IBA1_20x_2.jpg,1600,1200,Microglia,343,500,395,547
AI_MS_D8_72417_DG_IBA1_20x_2.jpg,1600,1200,Microglia,263,887,330,935
AI_MS_D8_72417_DG_IBA1_20x_2.jpg,1600,1200,Microglia,177,1069,222,1108
AI_MS_D8_72417_DG_IBA1_20x_2.jpg,1600,1200,Microglia,80,1039,106,1071
AI_MS_D8_72417_DG_IBA1_20x_2.jpg,1600,1200,Microglia,675,739,711,784
AI_MS_D8_72417_DG_IBA1_20x_2.jpg,1600,1200,Microglia,471,61,508,100
AI_MS_D8_72417_DG_IBA1_20x_2.jpg,1600,1200,Microglia,1517,108,1561,151
AI_MS_D8_72417_DG_IBA1_20x_2.jpg,1600,1200,Microglia,1411,605,1461,653
AI_MS_D8_72417_DG_IBA1_20x_2.jpg,1600,1200,Microglia,743,692,775,722
AI_MS_D8_72417_DG_IBA1_20x_2.jpg,1600,1200,Microglia,540,284,577,330
AI_MS_D8_72417_DG_IBA1_20x_2.jpg,1600,1200,Microglia,356,292,398,345
AI_MS_D8_72417_DG_IBA1_20x_2.jpg,1600,1200,Microglia,638,5,683,55
AI_MS_D8_72417_DG_IBA1_20x_2.jpg,1600,1200,Microglia,809,755,859,782
AS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1113,1093,1164,1166
AS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1227,1082,1280,1150
AS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1498,1029,1556,1087
AS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1017,755,1067,790
AS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,835,940,874,972
AS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,425,1022,522,1095
AS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1493,21,1533,80
AS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1072,626,1129,680
AS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,237,911,280,953
AS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,254,1045,321,1100
AS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,359,352,394,410
YI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,806,211,858,285
YI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1125,79,1208,201
YI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,977,268,1021,322
YI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,351,539,417,632
YI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,111,371,166,434
YI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,137,255,222,329
YI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1,410,42,490
YI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,40,739,130,810
YI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,272,850,363,921
YI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,703,656,779,729
YI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1214,922,1325,1018
YI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1400,961,1446,1053
YI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,542,871,600,927
YI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,451,1042,532,1124
YI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1213,410,1417,479
YI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,950,822,1024,919
YI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,875,569,925,635
YI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1450,214,1529,280
YI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,33,150,77,208
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,985,911,1035,948
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,877,813,917,858
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,543,622,587,669
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,1396,185,1445,219
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,1375,95,1437,124
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,635,303,688,364
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,796,56,866,113
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,690,818,729,856
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,717,666,759,711
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,643,743,679,793
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,543,937,573,1001
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,1371,895,1417,939
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,1222,460,1266,505
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,1133,255,1171,301
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,959,521,1021,577
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,111,663,190,724
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,613,30,658,72
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,66,914,109,963
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,216,951,258,987
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,1077,1014,1124,1061
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,680,884,722,930
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,1321,411,1393,453
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,1479,3,1521,29
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,1329,974,1371,1034
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,1487,976,1529,1029
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,92,43,143,92
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,474,764,522,821
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,1067,742,1109,797
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,237,679,285,758
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,54,484,107,559
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,975,90,1033,155
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,1263,187,1335,280
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,1293,827,1342,882
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,1422,601,1482,639
YI_MS_D8_71917_DG_IBA1_20x_5.jpg,1600,1200,Microglia,1388,495,1458,539
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,961,501,995,551
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,1142,543,1171,572
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,803,377,858,437
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,508,240,551,290
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,348,158,398,198
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,490,479,529,518
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,332,593,364,647
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,200,666,256,705
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,746,853,783,898
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,1029,880,1088,918
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,933,780,1000,835
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,874,1010,916,1050
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,1198,839,1230,908
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,479,1030,527,1084
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,642,818,672,858
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,466,756,503,790
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,493,27,543,64
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,932,134,987,174
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,829,100,866,137
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,1230,45,1274,85
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,1456,382,1480,426
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,1413,510,1437,545
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,1500,769,1540,810
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,1330,913,1364,958
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,1180,1090,1206,1139
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,880,1097,922,1137
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,671,934,724,964
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,283,230,324,277
AS_MS_D8_72417_DG_IBA1_20x_5.jpg,1600,1200,Microglia,867,871,906,913
AI_MS_D8_72417_CA1_IBA1_20x_6.jpg,1600,1200,Microglia,1287,858,1329,918
AI_MS_D8_72417_CA1_IBA1_20x_6.jpg,1600,1200,Microglia,1537,961,1572,1003
AI_MS_D8_72417_CA1_IBA1_20x_6.jpg,1600,1200,Microglia,1142,763,1182,798
AI_MS_D8_72417_CA1_IBA1_20x_6.jpg,1600,1200,Microglia,621,822,666,860
AI_MS_D8_72417_CA1_IBA1_20x_6.jpg,1600,1200,Microglia,293,511,335,553
AI_MS_D8_72417_CA1_IBA1_20x_6.jpg,1600,1200,Microglia,480,203,530,252
AI_MS_D8_72417_CA1_IBA1_20x_6.jpg,1600,1200,Microglia,430,226,467,271
AI_MS_D8_72417_CA1_IBA1_20x_6.jpg,1600,1200,Microglia,122,869,161,921
AI_MS_D8_72417_CA1_IBA1_20x_6.jpg,1600,1200,Microglia,298,1126,346,1177
AI_MS_D8_72417_CA1_IBA1_20x_6.jpg,1600,1200,Microglia,6,311,42,358
AI_MS_D8_72417_CA1_IBA1_20x_6.jpg,1600,1200,Microglia,138,276,182,321
AI_MS_D8_72417_CA1_IBA1_20x_6.jpg,1600,1200,Microglia,950,1001,987,1060
AI_MS_D8_72417_CA1_IBA1_20x_6.jpg,1600,1200,Microglia,104,1092,161,1137
AI_MS_D8_72417_CA1_IBA1_20x_6.jpg,1600,1200,Microglia,1475,1110,1535,1161
AI_MS_D8_72417_CA1_IBA1_20x_6.jpg,1600,1200,Microglia,1390,1122,1419,1200
AI_MS_D8_72417_CA1_IBA1_20x_6.jpg,1600,1200,Microglia,1543,805,1583,856
AI_MS_D8_72417_CA1_IBA1_20x_6.jpg,1600,1200,Microglia,395,618,463,684
AI_MS_D8_72417_CA1_IBA1_20x_6.jpg,1600,1200,Microglia,953,1,1034,69
AI_MS_D8_72417_CA1_IBA1_20x_6.jpg,1600,1200,Microglia,112,112,157,174
AS_MS_D8_72417_DG_IBA1_20X_4.jpg,1600,1200,Microglia,393,397,438,442
AS_MS_D8_72417_DG_IBA1_20X_4.jpg,1600,1200,Microglia,1232,263,1269,298
AS_MS_D8_72417_DG_IBA1_20X_4.jpg,1600,1200,Microglia,1266,101,1300,143
AS_MS_D8_72417_DG_IBA1_20X_4.jpg,1600,1200,Microglia,1511,26,1551,64
AS_MS_D8_72417_DG_IBA1_20X_4.jpg,1600,1200,Microglia,98,230,153,284
AS_MS_D8_72417_DG_IBA1_20X_4.jpg,1600,1200,Microglia,1506,390,1543,414
AS_MS_D8_72417_DG_IBA1_20X_4.jpg,1600,1200,Microglia,369,639,414,697
AS_MS_D8_72417_DG_IBA1_20X_4.jpg,1600,1200,Microglia,53,529,90,579
AS_MS_D8_72417_DG_IBA1_20X_4.jpg,1600,1200,Microglia,253,948,300,979
AS_MS_D8_72417_DG_IBA1_20X_4.jpg,1600,1200,Microglia,153,948,192,989
AS_MS_D8_72417_DG_IBA1_20X_4.jpg,1600,1200,Microglia,216,803,283,850
AS_MS_D8_72417_DG_IBA1_20X_4.jpg,1600,1200,Microglia,640,482,725,530
AS_MS_D8_72417_DG_IBA1_20X_4.jpg,1600,1200,Microglia,1109,321,1153,374
YI_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,903,868,963,960
YI_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,1021,737,1082,813
YI_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,1169,711,1203,769
YI_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,1401,629,1466,693
YI_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,1503,561,1563,626
YI_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,1363,447,1437,530
YI_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,1237,179,1293,245
YI_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,921,298,996,384
YI_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,395,77,438,129
YI_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,282,180,348,271
YI_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,156,514,195,619
YI_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,619,448,682,516
YI_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,966,580,1004,635
YI_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,766,458,833,510
YI_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,759,772,838,850
YI_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,304,898,345,964
YI_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,221,1061,303,1137
YI_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,261,753,305,797
YI_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,513,1056,574,1121
YI_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,793,1105,885,1180
YI_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,927,1043,996,1113
YI_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,767,990,809,1068
YI_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,769,60,813,124
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,1287,606,1346,672
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,1303,677,1371,734
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,1401,727,1483,780
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,1546,839,1592,943
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,1437,929,1469,1011
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,1404,1064,1472,1126
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,1188,1118,1240,1200
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,1214,793,1317,900
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,1064,829,1140,893
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,1033,737,1071,790
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,116,390,171,450
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,216,439,285,524
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,293,755,367,822
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,13,1037,92,1126
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,208,1142,272,1192
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,658,855,737,953
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,677,1068,745,1119
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,787,966,861,1084
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,754,397,824,497
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,1040,74,1106,114
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,1216,61,1287,137
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,213,889,264,956
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,895,1151,945,1190
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,377,443,480,516
AS_MS_7517_CA1_IBA1_20x_3.jpg,1600,1200,Microglia,890,321,966,401
YS_MS_D8_72417_DG_IBA1_20x_1.jpg,1600,1200,Microglia,946,911,985,950
YS_MS_D8_72417_DG_IBA1_20x_1.jpg,1600,1200,Microglia,709,897,750,935
YS_MS_D8_72417_DG_IBA1_20x_1.jpg,1600,1200,Microglia,1392,1147,1432,1190
YS_MS_D8_72417_DG_IBA1_20x_1.jpg,1600,1200,Microglia,1392,972,1433,1014
YS_MS_D8_72417_DG_IBA1_20x_1.jpg,1600,1200,Microglia,606,251,648,290
YS_MS_D8_72417_DG_IBA1_20x_1.jpg,1600,1200,Microglia,88,510,125,550
YS_MS_D8_72417_DG_IBA1_20x_1.jpg,1600,1200,Microglia,361,622,406,663
YS_MS_D8_72417_DG_IBA1_20x_1.jpg,1600,1200,Microglia,3,945,33,993
